Order_ID,Order_Date,Vendor_ID,Product_ID,Quantity,Unit_Price,Amount
PO102535,2022-05-22,V1015,P2034,16,977.89,15646.25
PO118026,2022-05-22,V1029,P2015,51,1197.77,61086.02
PO112987,2022-05-22,V1000,P2033,26,1182.85,30754.1
PO105117,2022-05-22,V1003,P2035,81,267.11,21635.75
PO113949,2022-05-22,V1017,P2000,17,267.57,4548.63
PO122905,2022-05-22,V1029,P2027,36,213.81,7697.13
PO102303,2022-05-22,V1000,P2007,38,103.87,3947.22
PO111498,2022-05-22,V1009,P2012,30,64.04,1921.13
PO102408,2022-05-22,V1001,P2001,15,125.44,1881.63
PO121208,2022-05-22,V1001,P2011,1,68.34,68.34
PO108570,2022-05-22,V1001,P2003,29,409.4,11872.5
PO111914,2022-05-22,V1028,P2025,22,168.9,3715.85
PO121223,2022-05-22,V1008,P2030,15,97.95,1469.28
PO104005,2022-05-22,V1000,P2034,54,967.15,52226.23
PO119044,2022-05-22,V1024,P2001,12,115.49,1385.88
PO119064,2022-05-22,V1010,P2034,39,945.62,36879.37
PO119710,2022-05-22,V1000,P2005,37,417.88,15461.51
PO104238,2022-05-23,V1002,P2026,4,494.25,1977.02
PO118760,2022-05-23,V1001,P2034,33,937.85,30949.01
PO114140,2022-05-23,V1023,P2025,56,174.75,9785.9
PO104985,2022-05-23,V1000,P2028,92,180.49,16605.5
PO115729,2022-05-23,V1027,P2007,51,105.02,5355.97
PO103410,2022-05-23,V1013,P2035,40,249.9,9995.99
PO101286,2022-05-23,V1024,P2011,15,63.78,956.63
PO114555,2022-05-23,V1004,P2024,26,63.14,1641.61
PO118665,2022-05-23,V1016,P2011,65,67.77,4405.17
PO122169,2022-05-23,V1010,P2012,45,68.16,3067.02
PO122950,2022-05-23,V1003,P2007,23,102.72,2362.52
PO115822,2022-05-23,V1026,P2020,27,19.07,514.8
PO102963,2022-05-23,V1001,P2007,49,107.87,5285.53
PO108554,2022-05-23,V1000,P2003,31,354.45,10988.0
PO102213,2022-05-23,V1001,P2034,60,949.43,56965.89
PO107627,2022-05-23,V1004,P2027,23,227.38,5229.8
PO100545,2022-05-23,V1003,P2033,23,1236.83,28447.04
PO118104,2022-05-23,V1011,P2033,31,1255.69,38926.38
PO113679,2022-05-23,V1021,P2006,4,80.12,320.48
PO102036,2022-05-23,V1000,P2034,21,932.79,19588.57
PO112528,2022-05-24,V1016,P2011,58,66.81,3875.18
PO111978,2022-05-24,V1021,P2033,37,1093.83,40471.69
PO106323,2022-05-24,V1002,P2011,4,66.36,265.45
PO107593,2022-05-24,V1000,P2033,15,1245.84,18687.56
PO103635,2022-05-24,V1014,P2025,71,174.27,12373.18
PO112108,2022-05-24,V1000,P2011,62,61.17,3792.41
PO122530,2022-05-24,V1000,P2033,70,1108.35,77584.31
PO106242,2022-05-24,V1000,P2030,28,93.54,2619.25
PO107055,2022-05-24,V1022,P2023,63,54.5,3433.64
PO119649,2022-05-24,V1015,P2030,32,103.09,3298.98
PO118906,2022-05-24,V1014,P2035,24,267.95,6430.81
PO107322,2022-05-24,V1022,P2011,31,68.85,2134.28
PO102962,2022-05-24,V1018,P2025,28,186.51,5222.19
PO120788,2022-05-24,V1003,P2007,36,103.14,3712.96
PO100420,2022-05-24,V1000,P2001,39,121.56,4740.97
PO109848,2022-05-24,V1002,P2034,21,862.74,18117.47
PO117717,2022-05-24,V1019,P2011,12,65.38,784.61
PO122502,2022-05-25,V1011,P2034,22,991.02,21802.37
PO103531,2022-05-25,V1001,P2026,65,514.14,33418.96
PO112541,2022-05-25,V1016,P2033,17,1164.54,19797.1
PO122135,2022-05-25,V1001,P2034,29,974.98,28274.39
PO102453,2022-05-25,V1021,P2011,37,65.69,2430.59
PO105491,2022-05-25,V1002,P2011,25,61.76,1544.02
PO102104,2022-05-25,V1000,P2011,38,61.99,2355.81
PO120240,2022-05-25,V1026,P2003,110,374.21,41163.06
PO100529,2022-05-25,V1001,P2035,26,234.41,6094.53
PO112773,2022-05-25,V1001,P2033,27,1125.92,30399.71
PO105249,2022-05-25,V1018,P2033,27,1139.4,30763.86
PO118749,2022-05-25,V1000,P2008,82,32.44,2659.72
PO117357,2022-05-25,V1004,P2025,11,172.09,1893.02
PO120990,2022-05-25,V1000,P2011,51,66.54,3393.36
PO118527,2022-05-25,V1003,P2008,6,36.15,216.92
PO117568,2022-05-25,V1011,P2034,27,886.08,23924.19
PO105244,2022-05-25,V1005,P2001,51,126.3,6441.19
PO100077,2022-05-25,V1001,P2034,14,934.27,13079.83
PO113770,2022-05-25,V1024,P2011,19,63.52,1206.79
PO110329,2022-05-25,V1001,P2011,33,69.04,2278.17
PO114751,2022-05-25,V1020,P2020,47,21.84,1026.66
PO103458,2022-05-25,V1000,P2011,36,65.06,2342.05
PO113869,2022-05-25,V1010,P2018,60,957.78,57466.99
PO122605,2022-05-25,V1016,P2009,35,81.75,2861.15
PO107877,2022-05-25,V1000,P2017,51,1258.1,64163.22
PO106940,2022-05-26,V1027,P2009,45,85.33,3839.83
PO116161,2022-05-26,V1028,P2009,23,76.79,1766.28
PO119874,2022-05-26,V1001,P2007,41,103.03,4224.3
PO109195,2022-05-26,V1020,P2035,22,237.06,5215.35
PO109406,2022-05-26,V1001,P2027,22,219.52,4829.42
PO111167,2022-05-26,V1023,P2007,78,108.84,8489.26
PO119413,2022-05-26,V1027,P2033,4,1261.97,5047.88
PO114057,2022-05-26,V1012,P2009,35,84.12,2944.09
PO104258,2022-05-26,V1000,P2011,47,63.06,2963.98
PO100615,2022-05-26,V1016,P2020,13,21.6,280.82
PO117284,2022-05-26,V1002,P2011,23,60.14,1383.23
PO111618,2022-05-26,V1019,P2008,13,34.65,450.44
PO107366,2022-05-26,V1021,P2035,20,258.79,5175.82
PO110080,2022-05-26,V1001,P2034,33,979.02,32307.75
PO102134,2022-05-26,V1000,P2015,29,1122.21,32544.07
PO117801,2022-05-26,V1001,P2034,27,959.67,25911.11
PO106316,2022-05-26,V1017,P2009,14,79.97,1119.53
PO100251,2022-05-26,V1009,P2034,5,909.97,4549.86
PO104363,2022-05-27,V1016,P2035,66,263.77,17408.8
PO106688,2022-05-27,V1001,P2034,25,868.11,21702.85
PO100415,2022-05-27,V1010,P2033,11,1165.36,12818.92
PO110782,2022-05-27,V1002,P2028,38,174.58,6634.11
PO116018,2022-05-27,V1000,P2011,12,59.76,717.16
PO110239,2022-05-27,V1011,P2010,35,41.81,1463.25
PO110801,2022-05-27,V1001,P2007,35,112.86,3950.17
PO102495,2022-05-27,V1004,P2011,31,67.71,2098.99
PO120624,2022-05-27,V1020,P2012,37,65.69,2430.64
PO108043,2022-05-27,V1027,P2011,32,64.56,2066.04
PO113711,2022-05-27,V1009,P2003,97,400.72,38869.84
PO116915,2022-05-27,V1019,P2034,88,962.65,84713.14
PO117607,2022-05-27,V1001,P2011,32,69.77,2232.56
PO113387,2022-05-27,V1027,P2033,7,1222.18,8555.25
PO105867,2022-05-27,V1006,P2001,18,123.54,2223.76
PO122930,2022-05-27,V1024,P2011,13,61.5,799.48
PO102219,2022-05-27,V1002,P2003,14,404.36,5661.0
PO108430,2022-05-27,V1009,P2034,71,980.04,69582.79
PO116111,2022-05-27,V1019,P2003,30,355.5,10665.0
PO121857,2022-05-27,V1026,P2033,35,1127.72,39470.22
PO121483,2022-05-27,V1026,P2033,76,1191.53,90556.27
PO107527,2022-05-27,V1000,P2012,57,66.87,3811.57
PO100164,2022-05-27,V1000,P2034,24,958.46,23003.05
PO122228,2022-05-27,V1000,P2001,35,123.12,4309.21
PO103603,2022-05-27,V1000,P2018,32,959.19,30694.11
PO117618,2022-05-28,V1012,P2012,129,66.64,8597.05
PO102145,2022-05-28,V1001,P2023,51,52.23,2663.5
PO122276,2022-05-28,V1011,P2020,34,19.12,650.1
PO120370,2022-05-28,V1011,P2011,54,67.92,3667.69
PO113069,2022-05-28,V1024,P2011,30,59.74,1792.27
PO120269,2022-05-28,V1001,P2011,21,63.56,1334.8
PO113455,2022-05-28,V1021,P2033,20,1122.57,22451.31
PO108284,2022-05-28,V1001,P2009,58,81.8,4744.37
PO105741,2022-05-28,V1026,P2002,33,561.96,18544.74
PO108399,2022-05-28,V1029,P2020,58,20.0,1159.86
PO120755,2022-05-28,V1000,P2001,70,120.07,8404.74
PO120162,2022-05-28,V1002,P2027,85,241.29,20509.7
PO105047,2022-05-28,V1023,P2011,3,63.03,189.09
PO114015,2022-05-28,V1020,P2001,28,128.74,3604.85
PO120731,2022-05-28,V1009,P2011,66,68.87,4545.64
PO101927,2022-05-28,V1000,P2021,19,37.35,709.68
PO115991,2022-05-28,V1001,P2003,44,375.51,16522.54
PO116103,2022-05-28,V1025,P2012,43,66.3,2851.08
PO103636,2022-05-28,V1002,P2011,42,62.09,2607.82
PO119393,2022-05-28,V1012,P2002,57,585.68,33383.59
PO117237,2022-05-28,V1001,P2002,41,560.29,22972.09
PO112296,2022-05-28,V1007,P2030,20,97.27,1945.47
PO111312,2022-05-28,V1000,P2028,3,179.21,537.64
PO119466,2022-05-28,V1000,P2011,57,68.88,3926.19
PO121046,2022-05-28,V1001,P2011,52,65.62,3412.34
PO100307,2022-05-28,V1014,P2030,17,93.73,1593.38
PO111204,2022-05-28,V1001,P2008,59,32.32,1906.96
PO100314,2022-05-28,V1001,P2034,10,978.73,9787.31
PO105218,2022-05-28,V1021,P2008,34,32.3,1098.22
PO104471,2022-05-29,V1002,P2011,91,62.92,5725.65
PO102789,2022-05-29,V1023,P2011,8,69.89,559.11
PO111116,2022-05-29,V1010,P2012,24,68.16,1635.96
PO107694,2022-05-29,V1017,P2034,53,860.12,45586.45
PO118138,2022-05-29,V1000,P2033,21,1181.7,24815.77
PO108556,2022-05-29,V1015,P2024,55,63.7,3503.68
PO105248,2022-05-29,V1008,P2001,53,130.43,6912.69
PO122361,2022-05-29,V1000,P2033,38,1185.81,45060.67
PO122600,2022-05-29,V1001,P2034,53,879.59,46618.37
PO108052,2022-05-29,V1022,P2034,35,954.73,33415.38
PO114042,2022-05-29,V1001,P2024,40,58.24,2329.51
PO105127,2022-05-29,V1002,P2008,63,33.81,2130.22
PO102796,2022-05-29,V1008,P2008,14,33.02,462.28
PO107058,2022-05-29,V1000,P2001,78,127.08,9912.29
PO102825,2022-05-29,V1010,P2001,55,121.38,6676.05
PO112868,2022-05-29,V1016,P2030,28,96.33,2697.28
PO120278,2022-05-29,V1019,P2011,29,59.75,1732.81
PO104748,2022-05-30,V1009,P2009,48,80.62,3869.71
PO104125,2022-05-30,V1001,P2001,40,114.09,4563.46
PO121984,2022-05-30,V1029,P2033,19,1196.86,22740.38
PO107172,2022-05-30,V1013,P2034,7,878.42,6148.96
PO110815,2022-05-30,V1011,P2034,38,873.6,33196.83
PO122885,2022-05-30,V1012,P2001,10,120.69,1206.89
PO119344,2022-05-30,V1017,P2001,23,130.25,2995.73
PO107215,2022-05-30,V1020,P2002,33,558.97,18445.92
PO108657,2022-05-30,V1000,P2022,22,14.37,316.07
PO117736,2022-05-30,V1002,P2012,39,63.3,2468.8
PO120857,2022-05-30,V1000,P2003,36,372.72,13418.01
PO100584,2022-05-30,V1011,P2025,58,181.45,10524.11
PO106959,2022-05-30,V1021,P2017,21,1379.18,28962.79
PO113915,2022-05-30,V1011,P2011,56,69.39,3886.09
PO115120,2022-05-30,V1011,P2005,23,414.52,9533.93
PO102526,2022-05-30,V1028,P2011,19,66.24,1258.5
PO115464,2022-05-30,V1000,P2002,13,577.88,7512.42
PO120133,2022-05-30,V1020,P2002,25,585.02,14625.41
PO105846,2022-05-31,V1010,P2034,21,873.48,18343.05
PO120168,2022-05-31,V1022,P2033,67,1165.41,78082.79
PO100072,2022-05-31,V1026,P2033,69,1201.97,82936.23
PO101454,2022-05-31,V1007,P2028,31,182.9,5669.97
PO106691,2022-05-31,V1011,P2016,23,1372.37,31564.5
PO109614,2022-05-31,V1002,P2034,28,974.65,27290.12
PO112580,2022-05-31,V1000,P2011,13,64.84,842.93
PO116948,2022-05-31,V1000,P2034,27,993.22,26817.03
PO122727,2022-05-31,V1006,P2020,24,19.3,463.21
PO110607,2022-05-31,V1000,P2026,55,461.97,25408.31
PO109354,2022-05-31,V1001,P2012,39,64.53,2516.61
PO114788,2022-05-31,V1005,P2027,31,236.43,7329.47
PO117713,2022-05-31,V1028,P2034,15,971.77,14576.56
PO122378,2022-05-31,V1019,P2033,51,1116.06,56919.0
PO105042,2022-05-31,V1019,P2019,25,130.19,3254.8
PO116828,2022-05-31,V1014,P2012,11,62.47,687.17
PO113911,2022-05-31,V1000,P2011,29,65.67,1904.46
PO109292,2022-05-31,V1017,P2002,16,557.86,8925.79
PO116787,2022-05-31,V1002,P2011,44,67.92,2988.38
PO106723,2022-05-31,V1000,P2009,28,85.16,2384.4
PO113595,2022-05-31,V1001,P2034,72,914.91,65873.53
PO115335,2022-05-31,V1000,P2017,19,1397.05,26543.98
PO112867,2022-05-31,V1028,P2019,44,137.78,6062.13
PO115622,2022-05-31,V1001,P2011,47,62.16,2921.29
PO121620,2022-05-31,V1000,P2011,14,64.79,907.04
PO116400,2022-05-31,V1001,P2001,59,116.0,6844.23
PO106057,2022-05-31,V1013,P2002,35,540.75,18926.2
PO115357,2022-05-31,V1011,P2001,23,124.69,2867.98
PO110644,2022-05-31,V1000,P2014,28,1463.7,40983.66
PO119550,2022-05-31,V1004,P2011,25,64.46,1611.4
PO112301,2022-05-31,V1000,P2001,68,130.41,8868.07
PO100597,2022-05-31,V1021,P2016,32,1392.86,44571.49
PO107444,2022-05-31,V1000,P2007,22,113.68,2501.02
PO114471,2022-05-31,V1026,P2011,47,68.53,3221.1
PO120056,2022-05-31,V1007,P2018,26,865.55,22504.23
PO119306,2022-06-01,V1001,P2008,38,35.0,1329.83
PO102418,2022-06-01,V1000,P2028,48,166.13,7974.21
PO107316,2022-06-01,V1014,P2034,58,943.76,54738.36
PO102948,2022-06-01,V1000,P2002,20,548.13,10962.64
PO109798,2022-06-01,V1024,P2035,22,269.95,5938.98
PO121644,2022-06-01,V1002,P2034,38,910.22,34588.43
PO103428,2022-06-01,V1015,P2024,58,60.73,3522.18
PO100394,2022-06-01,V1001,P2034,11,964.07,10604.79
PO113782,2022-06-01,V1019,P2033,7,1159.05,8113.32
PO101778,2022-06-01,V1000,P2012,30,64.07,1921.97
PO105599,2022-06-01,V1026,P2007,48,101.18,4856.58
PO120253,2022-06-01,V1004,P2024,55,63.87,3512.86
PO113601,2022-06-01,V1015,P2011,8,69.79,558.3
PO109097,2022-06-01,V1001,P2025,22,186.19,4096.11
PO111501,2022-06-01,V1005,P2001,32,118.66,3797.23
PO106267,2022-06-01,V1005,P2009,32,81.11,2595.51
PO100216,2022-06-01,V1000,P2033,24,1154.47,27707.23
PO109562,2022-06-01,V1017,P2007,11,115.85,1274.35
PO104433,2022-06-01,V1000,P2025,40,186.92,7476.84
PO103535,2022-06-01,V1020,P2028,18,192.83,3470.9
PO117700,2022-06-01,V1009,P2028,66,168.02,11089.28
PO119257,2022-06-01,V1003,P2033,38,1139.78,43311.52
PO108938,2022-06-01,V1006,P2034,20,993.69,19873.86
PO118112,2022-06-01,V1029,P2033,49,1140.59,55889.11
PO107358,2022-06-01,V1004,P2009,21,83.07,1744.44
PO120906,2022-06-01,V1013,P2034,10,963.42,9634.24
PO104489,2022-06-02,V1014,P2024,25,63.74,1593.41
PO119033,2022-06-02,V1019,P2011,74,64.74,4790.43
PO106687,2022-06-02,V1001,P2001,34,116.81,3971.52
PO106678,2022-06-02,V1011,P2001,58,130.7,7580.46
PO101097,2022-06-02,V1015,P2011,50,67.02,3350.92
PO112738,2022-06-02,V1002,P2018,30,850.37,25511.14
PO120601,2022-06-02,V1000,P2033,28,1189.24,33298.74
PO109578,2022-06-02,V1003,P2001,26,129.15,3358.01
PO110639,2022-06-02,V1011,P2025,28,185.61,5196.96
PO102022,2022-06-02,V1000,P2017,45,1247.75,56148.93
PO100997,2022-06-02,V1026,P2009,34,82.7,2811.83
PO110364,2022-06-02,V1001,P2024,33,62.02,2046.8
PO102981,2022-06-02,V1005,P2007,66,101.6,6705.86
PO105280,2022-06-02,V1000,P2028,17,166.08,2823.34
PO102939,2022-06-02,V1002,P2030,80,100.81,8065.0
PO106703,2022-06-02,V1000,P2011,34,63.6,2162.42
PO108500,2022-06-02,V1000,P2011,34,60.72,2064.55
PO118237,2022-06-02,V1018,P2034,17,940.31,15985.34
PO102603,2022-06-02,V1010,P2030,28,95.41,2671.56
PO111059,2022-06-03,V1000,P2033,110,1166.97,128366.79
PO103691,2022-06-03,V1014,P2001,24,130.91,3141.79
PO108067,2022-06-03,V1001,P2012,22,65.06,1431.29
PO118943,2022-06-03,V1026,P2026,37,515.3,19065.97
PO120031,2022-06-03,V1028,P2034,43,899.64,38684.54
PO117619,2022-06-03,V1000,P2034,67,983.7,65908.19
PO102361,2022-06-03,V1015,P2008,36,35.73,1286.32
PO118653,2022-06-03,V1027,P2025,55,184.25,10133.88
PO122940,2022-06-03,V1001,P2034,18,871.9,15694.14
PO108437,2022-06-03,V1002,P2012,46,70.18,3228.37
PO115571,2022-06-03,V1008,P2035,51,268.3,13683.12
PO100892,2022-06-03,V1001,P2011,22,61.02,1342.48
PO100624,2022-06-03,V1002,P2033,40,1249.36,49974.33
PO111778,2022-06-03,V1012,P2001,66,131.49,8678.01
PO110341,2022-06-03,V1011,P2020,18,20.14,362.47
PO112989,2022-06-03,V1002,P2033,5,1138.05,5690.25
PO104430,2022-06-03,V1005,P2033,50,1107.34,55367.08
PO109436,2022-06-03,V1001,P2033,10,1177.9,11779.05
PO108112,2022-06-03,V1020,P2025,44,164.88,7254.66
PO108103,2022-06-03,V1011,P2011,24,62.6,1502.44
PO115105,2022-06-04,V1002,P2011,25,68.11,1702.69
PO105378,2022-06-04,V1015,P2011,14,68.48,958.71
PO120877,2022-06-04,V1028,P2011,10,67.69,676.93
PO112480,2022-06-04,V1009,P2028,61,175.49,10704.87
PO109872,2022-06-04,V1000,P2010,20,39.53,790.6
PO112387,2022-06-04,V1022,P2025,35,172.34,6032.01
PO123131,2022-06-04,V1028,P2009,17,83.81,1424.69
PO102352,2022-06-04,V1000,P2028,20,182.67,3653.39
PO100038,2022-06-04,V1029,P2009,41,81.72,3350.43
PO105902,2022-06-04,V1003,P2017,4,1452.22,5808.87
PO119074,2022-06-04,V1013,P2030,26,94.41,2454.58
PO103109,2022-06-04,V1004,P2003,6,385.12,2310.74
PO109197,2022-06-04,V1004,P2011,21,67.68,1421.33
PO119971,2022-06-04,V1000,P2011,123,61.62,7578.71
PO117642,2022-06-04,V1001,P2034,7,930.75,6515.25
PO116135,2022-06-04,V1002,P2025,66,168.04,11090.79
PO103969,2022-06-04,V1003,P2023,84,53.6,4502.43
PO108125,2022-06-04,V1002,P2007,42,109.33,4591.88
PO108639,2022-06-04,V1000,P2017,67,1329.64,89085.99
PO109024,2022-06-04,V1026,P2017,95,1282.79,121865.36
PO119553,2022-06-04,V1009,P2001,52,132.49,6889.54
PO119545,2022-06-04,V1002,P2017,43,1286.32,55311.58
PO112013,2022-06-04,V1005,P2011,20,60.51,1210.12
PO121111,2022-06-04,V1000,P2017,70,1309.71,91679.97
PO104749,2022-06-04,V1020,P2028,77,175.75,13532.83
PO113964,2022-06-04,V1019,P2011,39,62.91,2453.43
PO102761,2022-06-04,V1028,P2025,56,187.29,10488.18
PO115513,2022-06-04,V1022,P2001,12,130.29,1563.49
PO108562,2022-06-04,V1010,P2034,26,917.24,23848.33
PO114075,2022-06-04,V1000,P2020,47,21.08,990.65
PO120427,2022-06-04,V1006,P2034,13,926.45,12043.82
PO122074,2022-06-05,V1006,P2001,74,131.99,9767.53
PO112582,2022-06-05,V1023,P2023,66,54.98,3628.51
PO109204,2022-06-05,V1021,P2033,36,1182.87,42583.34
PO114734,2022-06-05,V1000,P2028,20,184.04,3680.9
PO121291,2022-06-05,V1000,P2011,15,66.34,995.08
PO114724,2022-06-05,V1001,P2033,25,1230.16,30753.91
PO122780,2022-06-05,V1001,P2001,17,130.28,2214.77
PO109361,2022-06-05,V1021,P2027,44,209.75,9229.17
PO102926,2022-06-05,V1002,P2018,23,931.01,21413.2
PO110549,2022-06-05,V1008,P2034,15,924.22,13863.36
PO111753,2022-06-05,V1020,P2011,15,69.39,1040.91
PO122127,2022-06-05,V1016,P2034,57,909.8,51858.86
PO116358,2022-06-05,V1001,P2034,30,875.42,26262.68
PO122419,2022-06-05,V1012,P2011,35,60.84,2129.56
PO113616,2022-06-05,V1026,P2007,37,105.8,3914.75
PO118172,2022-06-05,V1000,P2009,41,79.92,3276.68
PO102683,2022-06-05,V1000,P2011,43,67.34,2895.57
PO108048,2022-06-05,V1010,P2034,48,953.29,45757.96
PO105194,2022-06-05,V1001,P2034,17,972.31,16529.31
PO117045,2022-06-05,V1023,P2001,9,118.16,1063.45
PO114030,2022-06-05,V1012,P2034,14,914.51,12803.19
PO122735,2022-06-05,V1015,P2018,95,862.77,81962.95
PO116569,2022-06-05,V1002,P2033,50,1246.65,62332.37
PO120448,2022-06-05,V1007,P2011,18,63.54,1143.75
PO104890,2022-06-06,V1016,P2027,18,240.4,4327.28
PO109033,2022-06-06,V1022,P2012,76,65.13,4949.64
PO110771,2022-06-06,V1026,P2015,9,1101.07,9909.59
PO109965,2022-06-06,V1011,P2005,43,429.32,18460.65
PO113216,2022-06-06,V1001,P2009,46,80.99,3725.39
PO110734,2022-06-06,V1000,P2034,37,1005.09,37188.26
PO113360,2022-06-06,V1027,P2011,75,59.99,4499.55
PO103566,2022-06-06,V1000,P2027,18,234.12,4214.16
PO117334,2022-06-06,V1000,P2002,56,551.77,30899.12
PO101197,2022-06-06,V1001,P2003,69,397.04,27395.49
PO121853,2022-06-06,V1000,P2012,55,71.12,3911.78
PO121674,2022-06-06,V1007,P2029,22,346.44,7621.66
PO115523,2022-06-06,V1002,P2027,9,226.46,2038.14
PO104711,2022-06-06,V1023,P2035,30,269.42,8082.7
PO116942,2022-06-06,V1023,P2011,22,66.15,1455.28
PO115783,2022-06-06,V1003,P2003,23,397.67,9146.41
PO106842,2022-06-06,V1022,P2033,26,1230.2,31985.3
PO115438,2022-06-06,V1025,P2034,60,982.19,58931.39
PO119455,2022-06-06,V1005,P2001,29,131.78,3821.54
PO117808,2022-06-06,V1016,P2025,22,178.21,3920.62
PO116208,2022-06-06,V1012,P2034,55,997.89,54883.87
PO119691,2022-06-06,V1009,P2015,40,1205.07,48202.81
PO109409,2022-06-06,V1002,P2007,16,105.2,1683.22
PO112212,2022-06-06,V1004,P2007,45,109.03,4906.22
PO106647,2022-06-06,V1000,P2011,21,62.05,1303.11
PO113736,2022-06-06,V1001,P2034,27,980.63,26476.96
PO113625,2022-06-06,V1000,P2011,41,61.06,2503.4
PO115320,2022-06-06,V1022,P2035,22,238.02,5236.53
PO119335,2022-06-06,V1006,P2022,9,13.62,122.62
PO121332,2022-06-06,V1000,P2034,10,962.35,9623.55
PO121912,2022-06-06,V1025,P2012,38,72.9,2770.26
PO111667,2022-06-07,V1000,P2025,29,182.09,5280.53
PO101757,2022-06-07,V1007,P2000,7,300.35,2102.46
PO118097,2022-06-07,V1008,P2025,88,171.36,15079.55
PO100824,2022-06-07,V1001,P2025,23,178.22,4099.15
PO117194,2022-06-07,V1026,P2012,11,70.46,775.08
PO121669,2022-06-07,V1013,P2033,51,1242.3,63357.11
PO112126,2022-06-07,V1000,P2001,5,122.71,613.55
PO119741,2022-06-07,V1000,P2011,20,60.62,1212.5
PO117790,2022-06-07,V1007,P2011,72,66.98,4822.83
PO121672,2022-06-07,V1005,P2001,25,128.85,3221.25
PO105457,2022-06-07,V1000,P2035,30,254.53,7636.05
PO115689,2022-06-07,V1004,P2033,66,1251.73,82613.95
PO112215,2022-06-07,V1012,P2007,51,102.01,5202.35
PO102136,2022-06-07,V1002,P2012,51,62.49,3186.99
PO111036,2022-06-07,V1004,P2030,23,104.28,2398.45
PO103087,2022-06-07,V1015,P2001,64,124.4,7961.91
PO120680,2022-06-07,V1001,P2011,38,63.13,2398.78
PO119406,2022-06-07,V1029,P2034,27,889.51,24016.71
PO112881,2022-06-07,V1005,P2025,25,174.11,4352.79
PO105627,2022-06-07,V1015,P2011,28,67.92,1901.69
PO113820,2022-06-07,V1021,P2014,24,1556.69,37360.64
PO112400,2022-06-07,V1008,P2001,55,114.17,6279.2
PO118466,2022-06-07,V1000,P2028,20,182.06,3641.13
PO112718,2022-06-07,V1015,P2034,72,940.24,67696.96
PO120902,2022-06-08,V1021,P2028,48,179.34,8608.54
PO111419,2022-06-08,V1023,P2025,70,183.67,12857.03
PO116234,2022-06-08,V1000,P2007,13,105.95,1377.34
PO119994,2022-06-08,V1000,P2033,34,1114.42,37890.15
PO122882,2022-06-08,V1000,P2017,24,1305.74,31337.77
PO113181,2022-06-08,V1002,P2030,41,90.52,3711.48
PO109770,2022-06-08,V1005,P2011,72,66.31,4774.41
PO105409,2022-06-08,V1005,P2002,13,542.13,7047.75
PO102637,2022-06-08,V1023,P2034,13,907.07,11791.86
PO120544,2022-06-08,V1000,P2007,31,102.49,3177.2
PO100197,2022-06-08,V1010,P2001,19,127.39,2420.38
PO109915,2022-06-08,V1014,P2033,8,1244.33,9954.65
PO103988,2022-06-08,V1000,P2020,33,22.13,730.33
PO104048,2022-06-08,V1001,P2015,3,1237.43,3712.28
PO115391,2022-06-08,V1013,P2007,45,101.72,4577.25
PO100344,2022-06-08,V1028,P2012,79,63.79,5039.43
PO102231,2022-06-08,V1010,P2001,12,126.5,1517.97
PO109329,2022-06-08,V1022,P2001,50,119.76,5988.11
PO117679,2022-06-08,V1011,P2033,44,1217.89,53587.03
PO120229,2022-06-08,V1018,P2020,59,20.32,1199.07
PO108396,2022-06-09,V1006,P2007,33,106.86,3526.47
PO102493,2022-06-09,V1025,P2007,28,107.34,3005.64
PO118562,2022-06-09,V1011,P2034,11,984.06,10824.69
PO116898,2022-06-09,V1018,P2019,34,138.86,4721.19
PO116912,2022-06-09,V1028,P2033,40,1172.34,46893.55
PO110404,2022-06-09,V1000,P2011,12,67.65,811.79
PO120310,2022-06-09,V1001,P2001,5,119.25,596.23
PO111521,2022-06-09,V1009,P2001,70,130.51,9135.86
PO102460,2022-06-09,V1000,P2016,39,1513.1,59010.91
PO100178,2022-06-09,V1006,P2028,32,177.85,5691.31
PO121297,2022-06-09,V1000,P2025,63,171.9,10829.91
PO100844,2022-06-09,V1000,P2001,60,120.91,7254.81
PO122712,2022-06-09,V1001,P2035,66,256.73,16944.16
PO108146,2022-06-09,V1000,P2034,17,908.28,15440.76
PO102290,2022-06-09,V1012,P2026,14,465.51,6517.08
PO102593,2022-06-09,V1003,P2001,39,120.07,4682.89
PO118680,2022-06-09,V1007,P2012,48,64.07,3075.23
PO105628,2022-06-09,V1011,P2001,18,118.21,2127.77
PO120167,2022-06-09,V1005,P2033,23,1161.08,26704.91
PO117087,2022-06-09,V1029,P2028,8,167.48,1339.82
PO122825,2022-06-09,V1000,P2007,15,109.09,1636.32
PO112083,2022-06-09,V1016,P2009,42,80.19,3368.05
PO106627,2022-06-09,V1001,P2011,16,62.01,992.16
PO112604,2022-06-09,V1001,P2034,36,984.01,35424.42
PO116426,2022-06-10,V1012,P2002,76,539.62,41011.18
PO104056,2022-06-10,V1026,P2011,43,62.34,2680.79
PO101744,2022-06-10,V1001,P2007,2,110.08,220.16
PO109817,2022-06-10,V1000,P2023,47,52.68,2475.76
PO114116,2022-06-10,V1019,P2011,50,61.41,3070.33
PO111368,2022-06-10,V1000,P2002,4,532.08,2128.31
PO121771,2022-06-10,V1000,P2019,33,140.81,4646.74
PO104032,2022-06-10,V1000,P2001,57,116.33,6630.58
PO108922,2022-06-10,V1022,P2027,46,236.7,10888.39
